Id_pagina_ex;imagens;Qtd
93;https://conteudo.imguol.com.br/c/home/0b/2020/06/22/a-pesquisa-enfatiza-o-risco-de-se-usar-os-passaportes-de-imunidade-da-covid-19-1592831665880_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/d9/2020/07/06/cidadao-nao-engenheiro-civil-formado-melhor-do-que-voce-foto-reproducao-1594052724070_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/ca/2020/07/07/mig-31-1594148063519_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/ed/2020/01/15/whatsapp-1579110385295_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/13/2020/07/07/ovo-1594161373149_300x400.jpg;1
93;https://conteudo.imguol.com.br/c/home/93/2020/05/22/mulher-pensativa-reflexiva-1590167541655_300x400.jpg;1
93;https://conteudo.imguol.com.br/c/home/e7/2018/12/23/remedio-1545581914408_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/bol/fotos/calango/4f/2016/10/13/12-bill-gates-o-genio-fundador-da-microsoft-tem-qi-151existem-clubes-de-genios-como-a-socidade-mensa-que-so-aceita-pessoas-que-estejam-entre-os-2-mais-inteligentes-do-mundo-1476405897927_v2_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/cf/2020/07/07/nalbert-posta-foto-no-medalhaco-1594152506902_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/d2/2019/10/28/chico-alves-autor-1572265768382_100x100.png;1
93;https://conteudo.imguol.com.br/c/home/83/2020/07/07/marcia-zanelattoporta-dos-fundos-1594146515248_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/82/2019/08/02/bruno-boghossian-colunista-da-folha-1564767553616_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/f8/2020/03/20/thais-oyama-150-1584710674733_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/cf/2020/03/02/blogueiro-do-uol-ricardo-kotscho-1583160871526_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/14/2019/01/09/igor-gielow-colunista-da-folha-1547042608290_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/ce/2020/06/27/kennedy-alencar-1593270840017_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/d1/2019/05/14/manuela-cantuaria-1557877386499_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/46/2020/02/14/colunista-fabio-zanini-e-que-inicia-nova-coluna-no-jornal-saida-pela-direita-1581680966305_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/bb/2019/05/14/cecilia-machado-1557829384928_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/7f/2015/11/24/joao-pereira-coutinho-1448375257193_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/home/8e/2019/02/02/o-jornalista-e-blogueiro-alvaro-costa-e-silva-1549112720150_100x100.jpg;1
93;https://conteudo.imguol.com.br/c/noticias/94/2016/10/28/eleicoes-2016-guarde-o-link-e-acompanhe-a-apuracao-dos-votos-no-segundo-turno-no-domingo-1477694521243_300x300.jpg;1
93;https://conteudo.imguol.com.br/c/home/9a/2020/07/05/martha-rocha-miss-brasil-1954-posa-com-as-concorrentes-ao-titulo-de-2004-em-sao-paulo-sp-1593995669352_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/ca/2020/07/07/ennio-morricone-1594156423278_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/0c/2020/07/07/star-wars-1594155751746_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/f1/2020/07/07/organico-1594164161425_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/2f/2020/07/01/a-estudante-brasileira-livia-perrone-medina-1593635989098_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/7a/2020/07/07/cris-guterres-1594169146631_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/6f/2020/07/06/trevisan-1594071133963_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/b1/2020/06/01/podcast-posse-de-bola-1591026829879_300x168.png;1
93;https://conteudo.imguol.com.br/c/home/73/2020/07/07/fernando-vilela-diretor-de-estrategia-do-rappi-1594141696233_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/89/2020/07/07/audi-q4-sportback-e-tron-concept-1594149066077_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/22/2020/07/07/disintegration-1594148832919_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/16/2020/03/12/bruna-marquezine-no-morri-mas-passo-bem-com-dora-figueiredo-1584034575033_300x225.png;1
93;https://conteudo.imguol.com.br/c/home/ad/2020/07/07/sou-timida-diz-dua-lipa-em-fotos-de-biquini-ao-lado-de-namorado-1594149713213_300x225.png;1
93;https://conteudo.imguol.com.br/c/home/d3/2020/07/07/casamento-arthur-aguiar-e-mayra-cardi-1594172377498_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/2d/2020/07/07/mia-khalifa-1594169640379_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/94/2020/05/06/kourtney-kardashian-imagem-1588761223547_300x225.jpg;1
93;https://conteudo.imguol.com.br/c/home/36/2020/07/07/caroline-marchezi-participou-do-superpop-e-afirma-ter-sido-destratada-e-julgada-por-luciana-gimenez-1594151747034_300x225.jpg;1
